"","dates","JULDAY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","SNOWMELT","POOLDEP","PCTWET","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP"
"157681",2009-01-01 00:00:00,1,0,13.161413192749,13.326171875,57.4173431396484,56.8028793334961,1.14862740039825,3.06315016746521,0,0,0.198329195380211,90,0,-6.260498046875,0,0,0,0
"157682",2009-01-01 01:00:00,1,60,13.0643463134766,13.2775001525879,62.3786315917969,61.5159797668457,0.975214421749115,2.60069370269775,0,0,0,90,0,-5.55276489257812,0,0,0,0
"157683",2009-01-01 02:00:00,1,120,13.057089805603,13.2288284301758,66.9765243530273,66.2290802001953,0.801801443099976,2.1382372379303,0,0,0,90,0,-4.90283203125,0,0,0,0
"157684",2009-01-01 03:00:00,1,180,12.933069229126,13.1801567077637,72.0975570678711,70.9421768188477,0.426086068153381,1.13628268241882,0,0,0,90,0,-4.31085205078125,0,0,0,0
"157685",2009-01-01 04:00:00,1,240,12.8944330215454,13.1314849853516,78.3971252441406,77.1908187866211,0.348464071750641,0.929281115531921,0,0,0,90,0.00280151073820889,-3.56964111328125,0,0,0,0
"157686",2009-01-01 05:00:00,1,300,13.2047786712646,13.19091796875,77.120964050293,77.1908187866211,0.493344008922577,1.31564545631409,0,0,0,88.4505767822266,16.4206161499023,-3.49102783203125,0,0,0,0
"157687",2009-01-01 06:00:00,1,360,16.2218532562256,13.937255859375,63.9851226806641,74.1203384399414,0.638223767280579,1.70200979709625,0,0,1.75580108165741,77.3907928466797,193.977264404297,-2.71356201171875,0,0,0,0
"157688",2009-01-01 07:00:00,1,420,20.0699996948242,15.3565063476562,50.1500358581543,67.5062408447266,0.78310352563858,2.08837413787842,0,0,0.981507062911987,65.417594909668,417.346527099609,-1.41879272460938,0,0,0,0
"157689",2009-01-01 08:00:00,1,480,24.200008392334,17.2554931640625,39.6981163024902,60.892147064209,0.927983582019806,2.47473835945129,0,0,0.69234961271286,53.1136322021484,637.311401367188,0.501800537109375,0,0,0,0
"157690",2009-01-01 09:00:00,1,540,27.9012756347656,19.3755493164062,32.4753799438477,54.2780494689941,1.07286334037781,2.86110281944275,0,0,0.478976488113403,40.6739730834961,838.609985351562,2.62615966796875,0,0,0,0
"157691",2009-01-01 10:00:00,1,600,30.8890953063965,21.427978515625,27.2482357025146,47.6639556884766,1.21774327754974,3.24746704101562,0,0,0.349872291088104,28.3791007995605,983.058288574219,4.48464965820312,0,0,0,0
"157692",2009-01-01 11:00:00,1,660,32.7179183959961,23.1332397460938,19.6903400421143,34.4357604980469,1.3626229763031,3.6338312625885,0,0,0.309226185083389,17.0338592529297,1074.75378417969,3.95089721679688,0,0,0,0
"157693",2009-01-01 12:00:00,1,720,33.0451889038086,24.259033203125,20.6873111724854,34.4357604980469,1.65238261222839,4.40655994415283,0,0,0.242772787809372,10.8389234542847,1107.27551269531,5.62030029296875,0,0,0,0
"157694",2009-01-01 13:00:00,1,780,33.3096580505371,24.6521606445312,21.9478340148926,36.2172203063965,1.65238261222839,4.40655994415283,0,0,0.220450520515442,17.0338592529297,1075.32421875,6.68463134765625,0,0,0,0
"157695",2009-01-01 14:00:00,1,840,32.5166435241699,24.259033203125,23.5162372589111,37.9986839294434,1.59664189815521,4.25791072845459,0,0,0.223904311656952,28.3791007995605,980.239013671875,6.55853271484375,0,0,0,0
"157696",2009-01-01 15:00:00,1,900,30.655237197876,23.1332397460938,25.5672416687012,39.780143737793,1.54090118408203,4.10926198959351,0,0,0.245675414800644,40.6739730834961,835.009460449219,5.31735229492188,0,0,0,0
"157697",2009-01-01 16:00:00,1,960,27.4243812561035,21.427978515625,29.0242290496826,41.5616035461426,1.48516047000885,3.96061301231384,0,0,0.302126109600067,53.1136322021484,633.670288085938,3.18692016601562,0,0,0,0
"157698",2009-01-01 17:00:00,1,1020,23.6481800079346,19.3755493164062,33.3665428161621,43.3430633544922,1.42941963672638,3.8119637966156,0,0,0.379985064268112,65.417594909668,414.371795654297,0.51336669921875,0,0,0,0
"157699",2009-01-01 18:00:00,1,1080,19.5769920349121,17.2554931640625,39.0113906860352,45.1245269775391,1.3736789226532,3.66331505775452,0,0,0.452019840478897,77.3907928466797,192.321334838867,-2.28466796875,0,0,0,0
"157700",2009-01-01 19:00:00,1,1140,15.867865562439,15.3565063476562,45.3935813903809,46.9059867858887,1.31793797016144,3.51466608047485,0,0,0.315347522497177,88.4505767822266,16.2573852539062,-4.77328491210938,0,0,0,0
"157701",2009-01-01 20:00:00,1,1200,13.4605312347412,13.259765625,48.053897857666,48.6874465942383,1.26219737529755,3.36601686477661,0,0,0.279282122850418,90,0.0027783231344074,-7.57797241210938,0,0,0,0
"157702",2009-01-01 21:00:00,1,1260,11.8038816452026,11.6948547363281,50.1065979003906,50.4689102172852,1.20645654201508,3.21736812591553,0,0,0.223562031984329,90,0,-9.60357666015625,0,0,0,0
"157703",2009-01-01 22:00:00,1,1320,10.5941095352173,10.5548095703125,52.1134986877441,52.2503700256348,1.1507157087326,3.06871914863586,0,0,0.0990107282996178,90,0,-11.0073852539062,0,0,0,0
"157704",2009-01-01 23:00:00,1,1380,9.65049839019775,9.7242431640625,54.300106048584,54.0318298339844,1.094975233078,2.92007040977478,0,0,0,90,0,-11.9599914550781,0,0,0,0
"157705",2009-01-02 00:00:00,2,0,9.07782554626465,9.119140625,55.9690818786621,55.8132934570312,1.03923439979553,2.77142119407654,0,0,0.266488969326019,90,0,-12.5855407714844,0,0,0,0
"157706",2009-01-02 01:00:00,2,60,8.65438556671143,8.76136779785156,62.2886428833008,61.839038848877,0.893314480781555,2.38228321075439,0,0,0,90,0,-12.1897583007812,0,0,0,0
"157707",2009-01-02 02:00:00,2,120,8.35125160217285,8.40359401702881,68.1063079833984,67.8647842407227,0.747394502162933,1.99314534664154,0,0,0,90,0,-11.8815612792969,0,0,0,0
"157708",2009-01-02 03:00:00,2,180,7.97739124298096,8.04582023620605,74.2355194091797,73.8905334472656,0.358809381723404,0.956869721412659,0,0,0,90,0,-11.6463928222656,0,0,0,0
"157709",2009-01-02 04:00:00,2,240,7.59068965911865,7.68804740905762,77.5856704711914,77.071647644043,0.293090879917145,0.781612277030945,0,0,0,90,0.00266375066712499,-11.9882507324219,0,0,0,0
"157710",2009-01-02 05:00:00,2,300,7.71683359146118,7.6217041015625,76.5728759765625,77.071647644043,0.415134161710739,1.10707628726959,0,0,0,88.4935073852539,16.1074352264404,-12.0899047851562,0,0,0,0
"157711",2009-01-02 06:00:00,2,360,11.2452545166016,8.734130859375,61.8339424133301,73.1650085449219,0.537177383899689,1.43254017829895,0,0,3.65735077857971,77.4339904785156,194.193511962891,-10.8722534179688,0,0,0,0
"157712",2009-01-02 07:00:00,2,420,15.9679641723633,10.8529052734375,46.3477554321289,64.7001953125,0.659220635890961,1.75800406932831,0,0,1.62856602668762,65.4563522338867,419.615631103516,-8.7911376953125,0,0,0,0
"157713",2009-01-02 08:00:00,2,480,21.2756576538086,13.6892700195312,34.8230743408203,56.2353897094727,0.781263887882233,2.08346796035767,0,0,0.97658896446228,53.1496696472168,642.538757324219,-5.80459594726562,0,0,0,0
"157714",2009-01-02 09:00:00,2,540,26.3338794708252,16.856689453125,26.7463302612305,47.7705764770508,0.903307199478149,2.40893197059631,0,0,0.614392459392548,40.7097206115723,847.458435058594,-2.57003784179688,0,0,0,0
"157715",2009-01-02 10:00:00,2,600,30.3493766784668,19.923583984375,21.1222248077393,39.3057632446289,1.02535033226013,2.7343955039978,0,0,0.426412284374237,28.4192028045654,995.561889648438,0.160858154296875,0,0,0,0
"157716",2009-01-02 11:00:00,2,660,33.1712265014648,22.4719848632812,11.9830169677734,22.3761405944824,1.1473935842514,3.05985975265503,0,0,0.358917087316513,17.089786529541,1092.81323242188,-1.52386474609375,0,0,0,0
"157717",2009-01-02 12:00:00,2,720,33.9682235717773,24.1546020507812,12.6866044998169,22.3761405944824,1.39147996902466,3.71078753471375,0,0,0.276751518249512,10.9210453033447,1125.912109375,0.958221435546875,0,0,0,0
"157718",2009-01-02 13:00:00,2,780,34.4634132385254,24.7421875,14.0857591629028,24.6551208496094,1.39147996902466,3.71078753471375,0,0,0.246590003371239,17.089786529541,1092.81323242188,2.77890014648438,0,0,0,0
"157719",2009-01-02 14:00:00,2,840,33.4368705749512,24.1546020507812,15.7306833267212,26.9340991973877,1.3445405960083,3.58560943603516,0,0,0.252581149339676,28.4192028045654,995.561889648438,2.7781982421875,0,0,0,0
"157720",2009-01-02 15:00:00,2,900,30.8178901672363,22.4719848632812,17.8712329864502,29.213077545166,1.29760086536407,3.46043133735657,0,0,0.290397614240646,40.7097206115723,847.458435058594,1.07351684570312,0,0,0,0
"157721",2009-01-02 16:00:00,2,960,26.6990184783936,19.923583984375,20.9169483184814,31.492057800293,1.25066125392914,3.33525323867798,0,0,0.376527607440948,53.1496696472168,642.538757324219,-1.99282836914062,0,0,0,0
"157722",2009-01-02 17:00:00,2,1020,21.7165298461914,16.856689453125,24.9505786895752,33.7710380554199,1.20372188091278,3.21007513999939,0,0,0.51990270614624,65.4563522338867,419.615631103516,-5.89892578125,0,0,0,0
